St_Direct	St_Discret
86.7475	88.6536
81.7809	88.2471
142.611	112.901
103.435	160.885
103.326	108.734
97.2601	118.118
130.926	112.949
97.8081	101.288
138.057	86.0487
80.7201	115.742
101.34	117.165
72.8865	66.8937
76.8248	94.7042
102.405	72.3639
104.693	103.784
185.127	84.2518
136.373	83.9487
90.9703	79.1552
146.396	113.548
95.3199	144.453
92.9989	132.074
157.747	75.4254
73.1569	108.516
83.5782	107.496
73.1058	130.687
100.325	92.5116
148.753	139.547
111.189	122.257
106.14	80.8982
171.45	145.684
104.122	137.134
102.024	103.06
55.9909	91.2879
127.47	86.183
63.7072	105.152
103.405	128.718
126.675	134.307
133.323	135.562
115.822	255.699
95.0001	154.039
135.669	152.858
82.6668	85.8628
113.649	121.584
70.4886	130.651
88.4908	82.0233
68.2416	185.196
100.207	107.332
153.487	81.8716
125.427	104.204
105.033	115.379
105.74	78.8633
74.7291	107.318
136.411	71.6645
92.8832	89.4854
71.8346	83.9122
116.951	123.662
80.6067	100.193
94.6795	152.033
86.5829	128.568
65.5153	150.279
113.83	145.207
89.9494	105.453
91.2048	110.583
117.943	83.0054
92.9656	74.4507
83.1845	110.234
108.523	73.2706
83.3045	79.2146
84.958	109.183
76.0099	126.637
112.754	131.38
155.773	83.2933
124.682	157.193
90.5533	78.9699
91.1666	124.613
68.8565	191.164
109.678	71.6039
71.7412	122.968
166.951	83.2181
152.445	87.1627
110.645	114.804
181.569	73.3954
77.7628	103.144
80.841	110.615
96.8428	121.033
112.448	75.1938
91.5533	79.8303
107.259	105.325
121.658	87.2824
91.8147	90.5929
103.257	167.975
75.9467	155.687
97.0642	105.789
137.058	136.142
106.929	119.821
144.301	114.721
92.0793	119.924
132.194	100.365
104.316	111.474
88.2716	97.9294
85.8217	72.2584
119.824	87.1707
114.106	125.787
102.377	67.7198
99.4941	78.8496
163.549	83.9001
153.789	114.804
92.66	86.5578
83.395	97.105
97.8497	76.0635
130.211	82.2653
120.375	99.084
121.715	96.8228
152.186	130.281
96.5121	110.333
116.782	116.675
123.824	115.503
73.5469	153.628
113.254	98.8386
104.204	122.915
136.72	68.2973
74.9058	138.057
126.937	98.9663
110.96	89.7213
104.11	112.464
123.385	80.643
154.983	92.7813
112.244	96.8667
103.917	163.19
67.7253	127.652
144.831	111.066
106.074	85.3318
115.665	105.764
146.639	89.6623
96.222	95.7467
106.614	115.056
127.189	116.682
135.326	117.957
139.588	117.426
100.927	85.2513
170.247	106.622
90.8881	82.3657
128.151	76.0707
89.463	105.898
117.605	116.215
121.004	76.7636
91.7916	103.126
128.824	125.239
83.4704	80.378
127.176	115.092
116.01	93.7492
112.112	105.774
77.6213	93.4255
88.9456	117.768
142.395	150.759
109.633	138.808
110.921	112.317
74.7564	112.652
132.705	78.9899
118.873	89.3358
121.831	128.591
103.126	97.2244
74.7971	112.013
135.245	66.7444
122.665	90.3486
95.0268	84.7782
117.174	99.7862
112.082	117.4
117.916	113.645
104.226	83.0467
62.912	121.553
129.701	81.0342
62.9793	126.086
78.2819	125.818
137.054	145.003
112.36	153.569
92.0048	127.311
86.4565	122.736
126.745	116.647
112.995	118.898
160.576	150.313
149.147	113.36
100.133	65.331
129.501	63.3822
118.02	129.062
83.0948	140.497
86.4153	211.806
165.158	109.126
119.133	140.14
105.325	107.827
90.5824	125.549
147.249	92.6167
139.501	89.895
100.707	75.696
134.269	84.7204
117.419	100.533
123.064	148.361
148.78	147.743
133.333	65.169
112.421	93.0899
136.97	104.481
155.595	92.1351
97.5341	145.605
85.0298	153.295
103.545	115.331
150.582	106.173
90.734	79.0302
84.4994	101.997
69.8058	135.536
84.5774	86.6799
120.992	169.986
82.4769	155.341
140.599	87.1331
84.51	156.703
101.264	101.365
82.2697	104.617
86.7529	165.537
131.854	153.453
138.649	127.075
83.2243	109.408
111.38	100.326
101.224	104.698
161.077	87.6476
146.215	136.412
97.5772	70.8437
149.08	108.506
87.4924	178.767
134.179	105.639
102.594	99.2777
135.238	144.396
135.59	140.694
81.1726	129.294
111.149	115.926
139.191	148.462
90.367	154.593
103.633	83.9526
110.458	102.11
161.625	98.36
100.831	85.3242
137.474	140.841
122.855	121.908
101.092	77.4036
107.869	145.089
113.566	121.957
152.54	120.05
102.956	145.796
119.946	122.38
98.035	105.287
131.029	86.9085
86.0828	88.1967
101.343	200.929
137.627	65.7612
82.8341	125.97
100.132	109.018
88.0637	82.4741
95.4969	102.226
87.8544	87.1262
61.814	101.463
80.0796	108.946
101.12	110.766
88.7996	154.65
98.2787	105.372
85.2976	99.1346
106.191	127.58
92.1568	128.387
125.695	79.7858
87.8841	69.7149
99.0786	83.5965
96.2278	125.225
72.3867	205.749
100.239	119.178
135.756	85.0064
82.6547	77.1766
142.714	113.006
88.0048	147.523
140.763	101.204
115.635	85.7575
101.96	55.4771
99.6373	154.605
83.7766	171.591
110.548	87.8458
155.483	74.0869
180.756	126.591
97.6674	133.502
89.4796	89.6756
88.9297	99.7877
77.0611	85.9736
83.4896	93.874
115.793	107.889
104.397	82.1209
109.093	217.537
108.006	81.5249
112.059	150.765
100.7	94.8627
118.737	85.2714
164.503	89.9117
102.052	71.6316
98.4357	104.195
140.886	103.623
135.672	80.6495
111.428	158.944
145.269	162.41
80.9948	87.986
189.97	136.818
108.658	72.3255
141.509	92.4092
121.817	105.441
82.7313	149.579
118.841	129.378
137.086	153.353
68.0511	118.665
101.027	132.232
98.0289	129.879
72.8294	81.6374
173.209	125.281
83.0869	109.114
117.602	134.242
127.607	126.067
72.127	131.092
104.948	140.932
127.371	76.27
129.351	92.936
113.062	68.2954
105.744	91.9719
98.8931	145.157
139.603	171.29
119.737	98.2438
66.0943	102.834
144.636	147.842
87.8952	89.8984
178.745	59.6209
85.6199	77.8379
157.779	133.537
100.09	117.028
121.186	103.202
108.576	86.0003
158.697	71.6231
110.146	70.7932
78.6223	114.171
121.684	98.3666
185.758	70.697
126.524	136.041
86.5161	120.356
126.39	114.475
136.243	82.2698
161.372	132.61
122.497	153.869
107.604	119.122
133.181	120.713
82.1925	198.807
110.275	86.8541
108.352	182.377
123.058	95.8207
167.216	57.5063
84.7424	126.133
112.027	99.0678
74.457	84.6722
99.8018	122.324
133.928	115.482
137.698	91.8822
160.112	92.0687
71.234	126.523
96.2218	112.906
107.611	72.6664
79.517	146.769
85.4119	123.173
151.043	123.194
78.9505	123.144
116.374	135.503
116.865	97.6956
94.9714	70.2102
96.4315	117.44
183.871	80.2892
103.887	104.039
71.2902	157.678
73.5972	98.9749
72.8397	82.1831
75.1636	85.0541
120.539	110.254
95.5511	118.326
104.236	101.902
103.242	93.1156
90.0173	74.8758
52.6731	101.187
135.872	107.571
118.725	120.574
74.4208	188.01
87.926	89.8973
77.9924	95.323
87.5833	79.334
131.242	193.792
90.4221	130.872
65.4574	136.382
111.378	79.8895
200.547	111.246
139.654	110.267
86.5603	94.5616
92.1899	103.529
86.6772	111.805
110.33	126.197
149.556	97.9526
154.683	94.6402
84.9691	127.347
112.032	131.916
132.751	72.5401
193.015	140.403
130.891	89.031
82.3412	93.6194
147.282	109.451
163.129	105.301
95.1451	156.374
108.705	96.9505
125.333	98.2405
111.803	88.401
90.1508	187.998
77.4205	144.415
120.571	85.6742
103.238	100.69
116.453	137.372
79.3833	93.698
108.373	93.0234
121.492	103.598
112.356	108.081
121.89	97.3047
102.928	71.3437
88.0466	130.411
81.674	97.7376
74.0947	95.1006
107.376	102.04
97.9667	88.5014
86.6114	78.1172
99.3289	119.902
94.0294	107.271
93.7217	57.6946
89.3414	71.3385
101.36	169.976
80.1138	128.694
133.285	139.497
67.262	132.581
134.99	74.613
113.844	121.405
99.9819	123.328
71.938	109.429
114.205	78.3166
105.579	55.636
99.6036	99.7346
62.84	138.796
91.8514	76.7797
87.5062	94.6753
70.7932	99.3084
84.7181	87.2528
86.1345	85.4376
89.1229	94.7058
98.3255	154.481
85.8168	137.355
97.862	123.641
108.289	73.09
98.5452	68.2321
95.1869	120.925
140.449	147.21
92.8896	89.3692
101.571	74.416
107.773	84.9813
114.026	135.562
107.11	120.383
116.413	86.3378
93.9706	107.004
75.0541	116.647
72.855	64.7502
107.372	183.998
95.5336	113.681
117.906	204.785
138.024	89.2635
101.906	143.486
87.6872	111.542
117.892	70.8181
96.4085	101.922
150.812	101.419
185.03	132.751
182.307	90.6572
186.62	112.412
105.227	81.5325
129.711	117.262
103.638	87.6279
75.1143	136.929
128.117	114.365
130.465	149.503
116.16	107.209
117.498	113.604
120.571	173.707
98.4777	117.035
112.427	153.193
146.953	160.732
101.985	109.962
121.477	101.251
121.148	92.7892
177.801	104.275
110.303	125.774
110.438	120.997
93.6712	115.815
195.202	133.235
101.307	136.169
122.224	101.073
99.2526	114.623
133.61	77.7765
92.2951	104.259
92.0826	163.003
130.205	137.666
89.381	117.428
101.891	89.7473
160.833	149.727
66.8313	111.752
101.167	108.982
140.96	127.636
87.8344	80.7719
112.381	195.011
98.85	92.8402
111.7	137.446
86.8715	89.7686
95.2206	113.379
111.163	92.4265
116.788	118.182
101.07	93.3676
122.722	109.833
109.524	100.275
146.874	161.091
106.888	148.383
93.6763	109.627
122.336	85.8632
93.1791	144.24
64.0064	127.117
163.278	99.6215
183.189	87.5321
87.9618	115.346
102.307	93.7129
116.474	71.0203
135.818	117.755
78.4007	101.615
170.93	143.461
109.214	100.885
136.554	137.14
108.626	127.721
86.896	82.9638
126.475	102.448
62.7675	94.0507
81.07	81.1898
92.4079	128.689
91.4601	150.153
120.305	118.953
100.006	106.805
122.849	152.675
123.691	94.7655
105.613	103.69
104.935	90.1896
80.115	92.879
150.173	108.29
99.9762	135.956
139.589	121.497
121.999	145.144
116.084	163.438
112.024	71.3186
115.156	92.4777
89.8819	79.1746
81.7342	120.077
99.1774	107.033
120.715	98.8915
74.0761	92.3263
139.015	116.058
107.155	95.4148
130.256	140.926
105.677	92.79
99.3451	91.2212
121.205	116.662
94.5253	112.226
102.881	104.661
131.961	115.784
116.118	89.4216
97.2084	165.922
110.944	74.8454
106.295	137.227
113.536	88.6543
100.747	144.306
110.956	148.115
116.756	103.786
133.978	106.892
99.7916	95.1727
112.172	95.3471
95.7084	93.2671
98.2988	116.359
127.915	105.683
93.5929	78.2102
74.2366	114.744
88.0248	107.295
108.83	97.3254
238.893	111.3
100.573	92.3595
132.166	162.241
124.245	118.319
121.787	128.175
96.613	116.833
114.326	96.9892
93.7768	102.209
176.723	80.1326
85.2084	92.3866
96.2239	94.974
228.856	76.3025
107.289	123.002
66.8995	121.939
184.037	98.2009
65.8278	102.104
81.0012	142.269
152.567	121.151
105.891	100.636
67.5571	83.5647
149.145	99.6081
185.803	127.129
100.159	116.528
100.558	107.414
100.158	156.16
161.422	94.9795
98.938	120.367
78.613	113.018
115.727	138.615
97.3999	155.1
131.84	49.3147
125.58	61.2798
118.322	83.7516
129.607	90.6065
92.5288	99.6103
72.7759	101.612
122.945	115.134
111.266	81.3546
106.637	76.9409
127.742	120.797
96.4322	97.5625
126.618	116.325
90.7781	124.322
118.098	133.809
145.973	110.174
95.6563	73.9328
127.245	109.58
83.9484	85.3355
146.679	91.6007
112.608	46.3351
116.539	144.725
153.458	124.384
97.3981	61.9326
123.703	110.933
152.631	109.879
107.072	110.219
126.611	108.299
116.687	106.425
115.104	137.05
95.4936	116.984
130.362	124.249
102.7	116.112
117.855	128.079
69.4906	108.542
100.34	101.294
79.4625	84.2557
102.084	121.901
142.348	95.5153
108.959	88.9274
99.9452	57.4729
86.5031	104.836
77.8433	107.132
105.246	85.6402
111.68	92.6074
112.461	75.7937
86.4129	92.2194
152.915	188.818
115.646	136.523
88.4863	157.161
107.842	152.135
152.254	75.1502
94.008	137.39
96.5117	128.36
117.697	124.515
103.795	154.633
73.975	81.52
106.656	104.533
94.6223	56.4417
88.7255	132.822
118.585	115.127
79.1814	92.2283
133.955	123.252
97.0212	83.173
66.1633	101.349
99.1295	161.302
190.38	113.787
154.42	117.141
128.855	101.579
101.579	72.2342
121.351	131.355
121.138	114.083
90.5316	123.057
132.091	116.785
112.956	233.449
180.166	115.502
108.241	78.936
131.534	93.4441
126.338	163.426
129.727	89.7675
84.3569	116.79
143.96	85.8821
95.3471	87.4049
138.038	93.5589
183.636	91.6479
120.821	57.9877
102.431	130.003
104.109	102.74
108.769	138.477
103.594	94.224
122.917	86.3825
105.614	148.47
86.3516	91.9218
129.647	103.852
74.7921	61.5722
82.2803	99.5276
86.0747	158.231
96.9379	128.979
145.339	187.253
133.477	130.558
114.51	101.326
62.7918	78.6203
133.952	93.0614
58.3212	98.0895
103.509	134.581
109.155	119.404
88.4096	197.131
113.863	185.882
104.477	107.192
103.843	114.615
84.1451	84.4312
101.431	126.671
109.277	91.6583
104.425	113.113
121.817	143.074
92.147	57.3611
154.604	146.467
85.6056	99.3203
159.463	119.675
144.4	168.869
91.8983	129.153
87.5388	173.594
77.2689	119.727
140.822	81.0378
99.643	92.843
138.588	71.6126
150.297	133.016
110.708	81.9906
131.81	111.212
179.371	113.116
100.999	80.5571
90.4424	96.2587
90.7627	77.8628
77.2781	168.287
88.6021	94.3871
104.771	115.066
109.417	99.6345
84.8386	60.7041
154.445	89.2624
155.265	91.5819
102.826	92.8054
103.527	100.534
88.0203	147.165
89.0195	139.91
102.523	116.1
98.6813	69.6153
141.557	139.3
84.2897	94.288
111.933	132.712
92.9965	94.5832
94.7655	101.325
180.223	106.384
97.8456	82.0667
85.4651	87.2777
112.223	71.5555
146.948	84.4937
134.451	122.304
91.0578	105.249
149.799	146.312
75.8137	117.607
119.713	107.569
106.981	121.9
147.148	93.8444
87.2997	122.462
67.5614	89.8042
137.246	121.547
99.317	94.5198
99.7284	119.931
115.11	112.417
101.26	94.2746
72.6518	137.774
100.053	107.966
124.881	107.889
127.27	98.2191
64.7072	121.049
69.6381	80.3957
66.5828	138.205
62.4801	134.147
84.4125	84.5685
112.321	116.408
157.543	86.2885
112.844	135.564
70.6981	89.052
82.0565	105.57
72.8085	83.1855
127.095	117.116
127.928	175.924
123.065	114.824
83.2029	105.215
70.4245	72.8359
112.16	115.983
131.56	89.4945
89.5201	121.491
94.3252	103.557
95.7194	89.9763
112.592	120.542
65.5919	88.2821
146.747	107.112
133.988	114.371
124.361	96.2646
256.298	96.6752
96.2875	96.1969
122.571	173.487
98.7658	133.44
134.322	98.306
129.539	121.485
131.308	108.867
80.7281	78.113
153.785	139.008
142.463	101.991
83.5254	124.31
114.197	102.526
93.8618	122.552
106.105	130.881
139.441	128.607
93.5685	77.3276
91.9362	139.559
96.1238	112.475
120	129.521
118.649	106.573
123.327	93.7531
87.5271	129.299
141.265	109.239
94.962	100.103
79.253	104.317
103.241	106.816
72.5184	114.051
96.0674	121.992
123.199	137.281
87.0165	72.9784
86.5387	132.798
125.974	94.7744
159.407	117.095
128.847	153.104
109.536	65.2428
77.8204	94.7071
130.026	156.607
127.248	65.5282
102.107	97.6079
86.8449	95.6633
83.1748	89.3751
74.355	88.5472
125.732	55.9766
166.59	106.43
87.9577	70.3297
108.794	124.304
116.877	127.823
105.696	68.7005
106.533	94.7942
140.662	119.046
118.737	97.487
108.045	88.8585
151.066	94.5282
140.425	105.213
128.324	162.618
148.74	106.26
117.896	97.1757
126.992	89.8052
115.7	95.1783
113.195	127.659
119.925	122.295
159.502	125.87
90.8782	79.3364
150.206	83.9346
135.764	133.014
115.155	117.826
144.254	116.387
95.7582	112.307
119.843	92.2578
150.217	131.663
133.682	89.5864
113.044	91.7339
94.8735	75.6211
89.6131	92.6935
99.4506	120.945
99.814	68.7512
100.114	102.273
110.473	94.0088
51.8383	124.618
131.363	91.0901
118.038	105.612
95.4796	90.4228
180.847	103.998
101.92	165.673
83.2213	152.152
97.4684	83.2555
193.068	124.462
109.928	86.3447
142.079	139.386
62.62	81.1838
113.654	118.126
146.94	117.421
76.1191	125.911
123.781	171.399
127.442	108.868
125.097	152.984
120.537	84.9661
123.111	126.183
126.591	151.037
104.904	90.0954
106.693	91.3787
150.063	59.1687
71.8733	93.9097
113.874	149.34
118.729	104.445
108.756	102.158
130.471	143.347
81.6271	129.711
145.012	101.221
76.3313	127.549
150.569	88.8289
126.759	126.292
127.679	139.036
86.9173	140.904
91.776	180.014
77.6562	105.411
97.6112	119.557
83.5837	116.585
141.462	67.4575
127.811	121.522
132.828	76.825
134.87	139.201
139.369	81.8707
108.121	113.968
143.823	101.869
107.999	75.1737
91.3308	95.8712
132.503	80.9729
132.109	75.7716
159.761	103.795
103.653	134.569
68.5137	89.7854
128.872	120.009
142.608	76.1788
145.821	103.902
116.358	175.493
101.829	100.633
121.515	97.5387
80.0446	115.928
71.0774	88.7389
74.1959	81.4297
109.676	150.839
92.2954	87.3204
126.092	135.077
89.728	87.9637
128.258	86.2905
103.657	98.6023
65.904	161.515
97.8824	93.4479
107.357	100.014
120.208	96.5905
128.871	154.771
104.814	148.435
96.0498	76.8363
115.782	94.1741
110.06	104.361
195.628	130.814
109.782	123.272
94.0402	152.788
121.188	138.869
90.2193	110.317
137.45	105.43
99.0064	120.858
82.1083	92.1079
120.748	124.103
113.377	84.5554
111.283	110.16
155.213	130.275
95.2432	122.142
80.1199	103.952
101.488	105.425
128.812	116.941
100.519	107.818
90.385	129.039
113.583	147.301
108.222	106.138
120.47	120.341
91.1085	113.638
103.966	106.238
81.7881	215.332
100.12	136.442
106.751	77.4171
88.8874	98.7082
133.28	84.6087
96.2775	107.292
143.365	85.417
89.9531	105.647
81.7705	88.1894
144.293	118.736
104.653	89.5301
83.9275	140.683
125.27	100.808
93.9295	94.5949
107.544	69.5378
103.635	100.814
85.3535	99.1872
110.735	75.642
104.64	77.7771
143.728	139.457
97.3056	116.446
77.674	98.3154
143.086	134.377
124.503	81.7844
94.1909	70.7273
111.837	106.65
95.6626	67.9343
100.644	81.8538
83.3382	108.614
156.735	106.044
88.0512	132.357
82.5757	119.181
84.7427	126.712
105.979	139.125
91.8542	173.203
66.2157	191.175
117.307	160.461
79.3716	115.007
100.136	114.022
104.447	141.787
120.882	118.105
118.446	116.864
117.306	124.279
78.3144	130.523
144.768	84.2848
87.0909	166.481
123.232	114.543
89.498	59.5058
124.291	113.352
100.68	112.073
156.872	107.59
143.266	64.3412
114.912	127.854
134.139	129.973
101.752	82.285
98.3775	76.5799
133.726	66.2577
121.942	108.367
113.974	177.536
121.587	100.378
86.5815	80.3339
123.887	100.947
130.488	92.0175
131.682	120.83
73.6138	95.3123
131.268	228.839
124.28	91.0222
118.971	86.744
70.5461	123.977
112.855	123.913
99.2954	121.679
100.863	138.422
93.4528	104.437
109.705	109.111
116.144	55.6316
105.628	95.6503
127.101	139.36
100.664	97.6153
134.98	113.657
88.3983	104.653
82.163	92.5628
89.5903	140.679
85.101	143.272
96.0828	89.4921
125.089	79.668
94.1764	127.806
114.598	102.162
70.3929	124.929
110.608	119.293
163.856	93.2985
90.6416	143.243
97.3432	117.25
245.352	108.107
105.046	99.9112
94.9912	118.822
81.3874	135.723
119.632	95.3428
82.8927	121.868
116.881	92.3592
106.49	90.5284
113.764	93.3004
140.716	77.6204
109.305	137.263
86.9986	118.203
86.0931	151.819
110.275	102.854
77.6207	67.942
169.384	107.045
143.386	140.72
91.7771	116.104
92.8819	50.5435
77.1739	126.662
74.3933	136.766
135.69	67.9886
98.1223	117.772
89.2422	128.577
254.613	87.2093
111.368	170.86
158.599	156.721
114.042	116.826
100.137	86.3833
128.266	153.192
117.965	119.516
73.9468	113.783
91.2936	91.4123
125.196	91.5976
102.997	194.219
145.745	81.5682
106.272	107.681
148.905	128.932
123.175	96.4746
91.7584	104.236
105.699	215.101
94.7019	134.331
98.6674	114.989
87.9207	85.9507
151.299	239.237
92.2394	98.4949
109.004	107.04
178.287	171.42
95.7418	122.302
77.472	141.157
102.63	124.889
80.203	130.175
120.053	98.3318
131.752	111.254
105.33	91.777
106.539	149.601
133.767	58.4771
138.856	96.6936
107.009	154.956
113.3	132.94
155.276	103.012
90.7755	118.347
77.285	145.7
81.2282	92.7092
76.2634	119.028
78.5494	199.987
107.4	119.555
120.119	57.4049
114.283	139.467
74.3684	117.959
132.147	91.1593
73.5575	106.942
118.134	131.602
121.06	175.912
115.695	104.547
85.8005	79.6257
141.355	134.334
117.355	104.504
102.362	138.318
91.7325	107.435
164.554	80.8186
123.031	90.7995
71.4449	77.4413
116.895	109.297
102.332	109.91
104.715	116.279
134.598	121.32
118.737	142.803
106.017	115.8
120.476	124.785
100.892	81.9771
106.93	188.953
74.4353	79.5863
88.0951	145.892
163.252	98.9492
187.584	96.1109
71.7909	112.25
67.3634	127.584
130.647	126.585
96.0459	94.1578
150.174	175.937
88.3072	97.0654
97.4488	136.282
118.768	94.7619
96.5189	130.866
75.0469	111.178
91.6039	246.604
139.121	125.375
97.6312	139.83
124.203	142.235
180.667	87.5839
84.9131	72.4853
91.3085	86.7778
100.719	111.951
126.487	83.8352
134.766	100.344
112.303	94.4732
127.054	128.195
66.0984	77.7126
120.162	98.2897
113.81	58.3564
97.7066	136.025
80.7379	116.798
111.972	97.482
116.233	82.5266
99.1631	79.7481
82.1969	95.6588
105.944	112.174
114.506	107.719
111.863	76.4231
109.735	97.8408
115.496	116.938
90.4886	120.695
68.5407	117.57
81.0582	95.5011
95.3503	117.939
106.029	95.9774
85.3013	63.1909
77.215	123.373
104.322	129.64
104.801	149.026
117.296	159.611
118.945	94.2733
98.0208	145.913
71.7732	72.7926
82.8632	188.427
85.1176	107.97
104.327	120.814
179.37	137.736
76.4788	92.1592
82.374	107.234
58.4101	130.873
84.8966	133.77
84.2786	144.109
112.544	115.773
85.9218	126.488
73.99	108.043
82.8693	149.52
96.9641	95.0134
95.0241	85.7505
122.937	102.606
108.903	123.982
79.5066	111.681
102.498	149.661
204.444	147.309
91.4872	111.135
132.989	110.449
102.741	107.032
88.6887	59.5685
97.3516	117.408
137.583	108.372
97.0276	112.34
72.4787	107.453
105.944	128.736
109.286	116.494
138.734	77.1931
89.3696	91.1516
101.24	98.4345
114.531	147.591
80.5218	113.307
120.234	103.698
122.17	147.173
111.161	92.7271
92.1684	95.3323
126.506	90.2188
95.1659	129.464
169.211	85.4687
126.818	86.3964
143.713	69.2884
106.672	122.694
105.358	106.899
141.89	101.403
80.3418	60.8767
98.0515	92.4633
112.28	118.436
73.2767	100.903
157.378	146.077
116.759	94.5178
114.702	79.4071
150.916	146.019
70.9431	125.152
92.0548	119.152
134.888	57.0181
119.571	84.0001
115.117	94.4845
103.498	107.548
84.354	175.591
136.087	91.0909
102.579	104.635
95.6985	132.725
105.847	104.209
75.262	125.236
121.975	73.6342
75.2217	137.811
62.4386	109.785
120.24	80.9719
111.002	94.7382
184.826	120.632
104.594	138.268
103.298	89.9477
95.4303	107.589
182.4	70.6423
87.0257	112.73
95.2655	138.177
144.056	116.945
132.978	80.4545
126.049	73.9012
75.1517	100.428
101.45	102.801
86.9973	57.6485
103.954	70.6797
77.7313	224.351
128.94	98.5909
109.1	115.782
88.1056	98.009
115.588	124.873
92.4794	124.212
97.6993	116.883
101.1	102.31
64.2754	145.204
114.594	111.345
128.05	92.5994
102.258	155.971
88.8558	92.5649
81.475	87.6986
81.7832	84.0425
114.189	66.3159
98.9547	111.189
106.458	103.45
68.3979	141.069
159.999	153.895
114.045	141.547
108.304	103.054
110.025	109.774
93.165	95.4726
138.08	166.43
61.8599	89.5399
168.727	93.3415
116.462	61.9179
68.8094	101.089
97.8651	103.543
128.508	86.6576
78.8439	73.7892
118.964	96.9055
103.329	109.981
151.252	161.185
66.2253	106.684
101.996	53.0314
94.9307	103.344
102.895	88.9006
120.977	54.6571
207.66	97.5678
94.6398	69.3536
125.788	123.659
84.8518	132.702
118.698	59.6694
114.008	83.4179
90.7642	101.31
89.7603	85.3807
156.837	89.2872
162.989	176.569
134.187	84.2794
105.069	152.123
111.539	86.4917
106.401	122.515
170.741	87.4284
87.5591	82.8504
85.6348	80.7443
157.843	72.7836
108.729	117.72
107.547	93.1993
56.4862	167.725
79.0012	132.477
112.992	111.756
108.211	80.5291
113.873	117.372
79.5565	112.826
104.808	68.9129
119.827	118.752
185.702	75.9669
111.826	125.773
114.462	172.577
77.4954	92.3017
133.73	93.0433
157.803	187.017
83.5091	136.184
73.6425	139.473
110.012	147.854
95.6159	88.3114
116.629	171.416
161.325	75.1216
143.509	129.706
129.302	114.009
149.533	167.704
78.1933	117.12
105.35	110.765
95.6486	140.126
140.559	105.129
87.7348	89.2341
111.172	107.915
104.83	73.4747
161.74	107.577
123.455	78.1024
112.044	117.687
161.419	60.2555
82.4648	126.061
77.3347	76.6083
104.769	163.258
92.0522	67.6762
123.122	79.7157
115.879	136.914
122.02	105.228
101.447	116.209
139.548	117.853
59.4468	82.4646
133.091	113.388
74.7178	126.53
148.724	72.1841
85.4402	119.249
135.633	106.736
130.504	125.411
126.169	150.714
146.665	152.374
103.936	152.587
109.48	210.1
140.213	83.255
73.9932	119.341
160.574	125.854
90.2656	96.8696
112.411	95.0892
70.9351	194.28
116.971	116.915
172.332	149.962
124.331	90.7181
88.2603	229.906
90.216	138.528
66.0035	132.052
93.0634	103.341
158.885	175.709
136.848	92.4469
71.989	76.0884
121.056	100.323
106.175	96.6114
93.8841	135.156
100.224	67.7585
79.1529	68.8646
76.4249	96.9653
100.854	102.608
90.8505	106.69
160.335	92.8336
110.274	147.365
185.093	74.4223
153.919	145.935
114.255	127.731
61.0071	99.4861
115.573	85.6327
123.461	121.268
108.357	156.489
134.948	113.717
150.709	93.0576
97.2861	68.0321
123.355	88.2871
187.74	91.014
79.5114	70.692
158.723	127.213
76.9592	107.752
98.4688	148.258
67.0762	135.66
105.815	111.32
75.5418	89.0853
84.6729	118.202
74.764	135.225
206.119	116.14
163.433	91.5132
104.644	91.2456
105.205	142.566
138.794	125.733
117.04	94.8466
160.708	78.054
94.8079	130.622
71.9143	100.301
132.724	127.905
109.057	97.2382
120.606	109.353
101.16	103.728
128.535	100.119
167.714	132.037
128.028	142.521
115.955	109.514
126.087	109.678
151.217	55.8541
143.746	95.9972
87.4434	60.5997
126.757	124.253
94.6411	92.7281
145.964	75.3202
165.026	109.488
120.985	181.825
116.634	102.069
110.205	89.5178
110.26	130.468
116.547	136.907
113.658	116.734
225.76	80.2027
147.167	100.325
81.068	120.94
120.254	121.612
118.813	87.9597
105.687	108.607
141.222	130.08
80.6634	103.872
110.007	137.198
168.79	124.372
141.653	96.8942
100.233	73.9955
92.4523	158.052
124.941	110.343
111.31	121.36
116.783	89.9075
111.194	78.3396
179.514	114.799
86.5718	108.747
90.2354	186.987
99.6432	106.955
106.316	140.892
106.344	104.952
118.971	130.645
107.901	84.1918
135.994	111.114
150.352	109.244
156.991	132.884
136.79	80.4814
65.4566	78.5642
123.965	127.897
171.54	172.925
107.607	211.057
95.8067	138.353
99.3232	93.488
90.6497	139.773
101.676	87.1214
117.737	84.8431
99.1984	120.593
101.258	150.935
71.0753	65.8243
92.8355	122.37
130.201	70.0677
127.585	108.739
150.45	118.951
82.4399	106.518
138.15	127.057
125.35	144.771
56.1332	92.5443
96.0883	67.1441
162.629	216.605
90.317	103.283
173.293	105.415
95.7018	96.5146
84.8303	92.2491
109.449	102.398
98.4393	122.038
106.136	135.258
68.9355	131.672
56.0811	127.814
79.2907	142.88
141.784	69.2766
62.2983	139.032
91.6625	114.321
146.541	90.1468
88.8909	111.92
125.167	111.549
119.208	112.164
101.372	141.932
115.304	81.586
109.558	126.723
116.777	123.939
137.661	115.757
140.008	111.718
115.744	121.068
117.637	128.422
92.0196	166.504
127.62	115.012
81.3267	90.8844
122.311	89.2583
88.686	64.8031
88.1073	91.2715
151.518	115.98
140.447	133.316
133.246	172.823
97.2077	76.0081
113.417	122.148
93.7275	135.572
118.548	110.867
91.1831	101.955
96.668	101.152
118.531	87.6536
127.119	125.765
121.543	76.1035
